ID,day,organism,em_Preferred_name,em_desc,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj
1_577_MED4_genome,4,MED4,,Belongs to the peptidase M50B family,-0.498938022,0.201755117,0.63367084,-0.076293034,0.763179601,0.895035417,-0.399221543,0.161799677,0.343329816,-0.8436549,0.020729031,0.363735577,-0.756655339,0.004279624,0.01066298
1_578_MED4_genome,4,MED4,lplA,Lipoate-protein ligase A,-0.342451352,0.376966043,0.711239085,-0.335163987,0.168730968,0.464527879,-0.311007248,0.266208491,0.461540173,-0.579968787,0.110371628,0.415330499,-0.612465506,0.032033485,0.053649803
1_579_MED4_genome,4,MED4,psaM,Alternative locus ID,0.774034588,0.292517851,0.685358968,-0.115911375,0.638549711,0.829690794,0.62297948,0.20467137,0.392780921,0.797238965,0.330990647,0.557259451,1.910469125,3.10E-05,0.000486072
1_58_MED4_genome,4,MED4,,None,0.775287251,0.258263088,0.680553351,-0.157259269,0.409701875,0.686170272,0.443577468,0.342468716,0.531797064,0.051190708,0.953478368,0.977090725,1.774473802,2.80E-05,0.000463428
1_580_MED4_genome,4,MED4,,Alternative locus ID,0.542053801,0.401269684,0.715794432,-0.074110254,0.764325896,0.895286614,0.273880218,0.540287541,0.704611247,0.440273514,0.551283649,0.710272227,1.57662631,0.00011457,0.0010543
1_581_MED4_genome,4,MED4,por,Alternative locus ID,-0.190968001,0.413376559,0.723880009,0.191494238,0.14476594,0.425567369,-0.388802947,0.021383865,0.096566945,-0.001570617,0.994175253,0.999377636,-0.042274537,0.779281477,0.815359323
1_582_MED4_genome,4,MED4,chlL,"Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The L component serves as a unique electron donor to the NB-component of the complex, and binds Mg-ATP",0.554828361,0.186769429,0.619661612,-0.128912522,0.310787556,0.606919714,-0.019156505,0.95128818,0.974106926,0.61938245,0.179148157,0.446436432,0.986336355,4.26E-05,0.000592483
1_583_MED4_genome,4,MED4,chlB,Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The NB-protein (ChlN-ChlB) is the catalytic component of the complex,0.435785922,0.372597716,0.709375831,-0.170272435,0.176142897,0.473908272,0.655353299,0.056441698,0.178623563,0.755494151,0.150576732,0.426616451,1.278125587,1.61E-05,0.000352567
1_584_MED4_genome,4,MED4,chlN,Component of the dark-operative protochlorophyllide reductase (DPOR) that uses Mg-ATP and reduced ferredoxin to reduce ring D of protochlorophyllide (Pchlide) to form chlorophyllide a (Chlide). This reaction is light-independent. The NB-protein (ChlN-ChlB) is the catalytic component of the complex,0.596784579,0.299631493,0.685358968,-0.150708184,0.181670171,0.481753457,0.382885782,0.342733588,0.531797064,0.627309159,0.351205572,0.565994885,1.542192785,1.77E-06,0.000125907
1_585_MED4_genome,4,MED4,,Alternative locus ID,0.617780362,0.424220061,0.725276826,0.429016075,0.059151911,0.287607911,0.739986472,0.145880061,0.326234688,1.005900935,0.23341744,0.4749946,1.84653774,2.82E-05,0.000463428
1_586_MED4_genome,4,MED4,,Alternative locus ID,-0.391913176,0.187715703,0.621577902,-0.787186414,0.009448922,0.124739277,-0.934498113,9.62E-07,4.62E-05,-0.573252179,0.048486787,0.363735577,-0.809429142,0.015871624,0.029833063
1_587_MED4_genome,4,MED4,,Alternative locus ID,-0.478617143,0.051788082,0.465536608,0.106641373,0.395999678,0.674025785,-0.143326016,0.411927438,0.59541957,-0.064538299,0.801185075,0.885231204,-0.35452004,0.0448551,0.071745751
1_588_MED4_genome,4,MED4,ccmK,Carboxysome shell protein CsoS1,-0.254689707,0.781698889,0.907578353,-0.525183507,0.024289308,0.187465511,0.061637227,0.917201982,0.959286813,0.39859127,0.707523297,0.818679244,1.890689592,2.24E-05,0.000422653
1_589_MED4_genome,4,MED4,cbbL,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site",-0.252196268,0.756266191,0.893846726,-0.723209691,0.000344495,0.045861064,0.026957016,0.959940127,0.978273201,0.486829459,0.615011066,0.755394027,1.945174658,3.33E-06,0.00017477
1_59_MED4_genome,4,MED4,,Alternative locus ID,0.629572269,0.154820571,0.610155012,-0.054237816,0.748602199,0.888092922,-0.015415123,0.962631241,0.979333717,0.357952108,0.545624955,0.706325995,1.242375665,9.41E-05,0.00093654
1_590_MED4_genome,4,MED4,rbcS,Ribulose bisphosphate carboxylase small,-0.062744404,0.942002655,0.982937045,-0.523918916,0.001472056,0.067625515,0.002791306,0.996089164,0.999831825,0.598127758,0.553082816,0.711635692,2.122505002,5.51E-07,0.000105889
1_591_MED4_genome,4,MED4,csoS2,Alternative locus ID,-0.335471371,0.465695067,0.735291792,-0.097937609,0.493824409,0.741494206,0.206320604,0.523119648,0.690661748,0.721264404,0.136342303,0.419812924,1.127363701,0.000123025,0.001084088
1_592_MED4_genome,4,MED4,csoS3,Alternative locus ID,-0.369473276,0.11545001,0.564875788,0.403332268,0.007219102,0.111765928,-0.262605076,0.122814941,0.292351302,0.294388861,0.174505217,0.444594857,0.125291967,0.41570317,0.479562451
1_593_MED4_genome,4,MED4,,Alternative locus ID,0.41223827,0.295687677,0.685358968,0.148011683,0.315937448,0.611194197,0.671661595,0.01652036,0.083514766,0.661056652,0.126545706,0.419812924,0.976007868,6.48E-05,0.000741471
1_594_MED4_genome,4,MED4,,Alternative locus ID,0.39708268,0.271298638,0.680609221,0.094854988,0.501964988,0.741494206,0.672526566,0.008807354,0.055110513,0.433838894,0.313182332,0.547926466,0.932743885,0.000114333,0.0010543
1_595_MED4_genome,4,MED4,,pterin-4-alpha-carbinolamine dehydratase,0.126778484,0.591764016,0.806798208,0.024929638,0.942687077,0.974626977,0.569682976,0.000745883,0.008899637,0.103740759,0.678563953,0.798237204,0.174925173,0.503451914,0.563267983
1_596_MED4_genome,4,MED4,,Alternative locus ID,-0.031966027,0.918786179,0.97445086,0.215092051,0.239980264,0.542355396,0.436419625,0.048241709,0.160332739,0.561736305,0.121749317,0.416146158,0.417351464,0.029915984,0.050633133
1_597_MED4_genome,4,MED4,tdcF,Alternative locus ID,0.113551621,0.636464142,0.83628428,0.045678438,0.716762109,0.87035399,0.191422436,0.259657483,0.453044527,-0.182124168,0.413863744,0.609183452,0.107210286,0.376400553,0.438689456
1_598_MED4_genome,4,MED4,gloB,Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid,-0.487502299,0.18981982,0.624390194,-0.026093918,0.866557017,0.950851225,-0.716691047,0.005024191,0.038605884,-0.520158887,0.15428694,0.429543786,-0.83278506,0.000966197,0.003811219
1_599_MED4_genome,4,MED4,hisG,Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity,0.31883622,0.244956736,0.67281969,0.080128914,0.55754174,0.781209104,-0.076075639,0.707933835,0.822424472,0.397104552,0.150440913,0.426616451,0.44436773,0.014254109,0.027239339
1_6_MED4_genome,4,MED4,,Alternative locus ID,-0.176368889,0.706419572,0.871803396,-0.061055202,0.832216184,0.93272304,-1.570156941,5.74E-08,3.94E-06,-0.842952737,0.040003558,0.363735577,-0.902662411,0.005812067,0.01350058
1_60_MED4_genome,4,MED4,smc,Required for chromosome condensation and partitioning,-0.678373215,0.046992147,0.465536608,0.598305252,0.009251918,0.124739277,-0.911160834,7.22E-05,0.001476047,-0.588707017,0.152124292,0.426922959,-0.821570289,0.006803963,0.015127793
1_600_MED4_genome,4,MED4,,Alternative locus ID,-0.590322666,0.040181144,0.456733599,-0.126345843,0.305434017,0.602858091,-0.120963137,0.558948217,0.721380426,-0.431350555,0.128033675,0.419812924,-0.490903529,0.004998641,0.012024308
1_601_MED4_genome,4,MED4,,Alternative locus ID,0.147286594,0.650429797,0.839917042,-0.125808417,0.420083365,0.695421978,-0.449579485,0.030284815,0.116936208,-0.226226101,0.417502233,0.61071123,-0.448227725,0.021442574,0.038597753
1_602_MED4_genome,4,MED4,,Alternative locus ID,-0.687910522,0.135700129,0.592454425,0.089845556,0.589079513,0.797374109,-0.170864684,0.639435713,0.777440509,-0.616225426,0.190447162,0.447136244,-0.990935014,0.000153018,0.001214656
1_603_MED4_genome,4,MED4,,Alternative locus ID,-0.49643124,0.161183821,0.611025588,0.186342246,0.15600652,0.443982999,-0.258397934,0.317809929,0.510035818,-0.435643474,0.264982997,0.505135497,-0.74821591,0.000777898,0.003297317
1_604_MED4_genome,4,MED4,dnaA,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids,0.236815308,0.335748724,0.705766523,0.009333382,0.930007403,0.970420544,-0.326187922,0.05337647,0.172040601,-0.001536008,0.994066901,0.999377636,-0.058778906,0.590866168,0.646754364
1_605_MED4_genome,4,MED4,,Alternative locus ID,-0.529852251,0.131647285,0.585435171,-0.033758033,0.821379122,0.926308029,-0.215908277,0.404560502,0.589064387,-0.723827408,0.024786127,0.363735577,-0.690517124,0.000301859,0.001795265
1_606_MED4_genome,4,MED4,gor,Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family,-0.433664629,0.114283316,0.562918589,0.039715956,0.744570406,0.886670899,0.219212738,0.274474814,0.468870557,-0.291775938,0.245094109,0.485387405,-0.258141845,0.072995399,0.108030942
1_607_MED4_genome,4,MED4,ecm27,calcium sodium proton antiporter,-0.183037147,0.678214128,0.855917412,-0.144283598,0.579145531,0.793206101,-1.019761448,0.00045974,0.006193805,-0.660927797,0.108009935,0.412499176,-0.88649998,0.012599519,0.024824283
1_608_MED4_genome,4,MED4,pyrC,Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate,-0.881806016,0.054241918,0.465536608,-0.033756605,0.815681839,0.922262985,-0.619992521,0.077995445,0.216203825,-1.220832217,0.005536557,0.363735577,-1.092947519,6.26E-05,0.000737774
1_609_MED4_genome,4,MED4,,,0.749998422,0.004965745,0.164468912,-0.115585221,0.326058708,0.621833283,0.390141073,0.041452656,0.146649266,0.692041838,0.021926563,0.363735577,0.683531795,0.001334215,0.004763119
1_61_MED4_genome,4,MED4,,Alternative locus ID,-0.681747714,0.033294622,0.423663463,0.124417995,0.460633778,0.718983276,-1.242968751,1.13E-09,1.44E-07,-0.597490858,0.073025708,0.39516165,-0.788910083,0.000732669,0.003184291
1_610_MED4_genome,4,MED4,ndhL,"electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient. Cyanobacterial NDH-1 also plays a role in inorganic carbon- concentration",0.33015316,0.275666162,0.680609221,-0.044386513,0.799390596,0.911893904,0.233113585,0.287536771,0.479477549,0.448408804,0.199847056,0.453019229,0.597855172,0.007833288,0.016869671
1_611_MED4_genome,4,MED4,,Alternative locus ID,-0.021739512,0.928397944,0.975277734,-0.031243825,0.884319239,0.95705761,-0.341164485,0.055300905,0.176174193,-0.198255987,0.440898669,0.626918092,0.148952281,0.400291646,0.464347979
1_612_MED4_genome,4,MED4,trpA,The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate,-0.21399428,0.408737197,0.719569922,-0.103104322,0.492572429,0.741494206,-0.137704635,0.441006187,0.623379607,-0.307095598,0.172780602,0.443944807,-0.153217429,0.230941588,0.2890944
1_613_MED4_genome,4,MED4,,Alternative locus ID,0.372162996,0.542089807,0.781260645,0.359191966,0.274063236,0.576680607,1.304472616,0.001408862,0.014550663,0.431174902,0.551040676,0.710272227,1.542865171,0.002853773,0.007945069
1_614_MED4_genome,4,MED4,,AbrB-like transcriptional regulator,0.583151465,0.377573106,0.711239085,0.410695558,0.238041535,0.539797511,1.222834961,0.005410861,0.040602591,0.33079697,0.684005913,0.801170287,1.814212393,0.001783812,0.005759164
1_615_MED4_genome,4,MED4,,Alternative locus ID,-0.529692959,0.056708742,0.465536608,0.277186808,0.223646657,0.526501504,0.462344387,0.028944289,0.115117969,-0.286829127,0.349232484,0.564710102,-0.529674218,0.019243223,0.035205934
1_616_MED4_genome,4,MED4,,Alternative locus ID,-0.256592271,0.272779029,0.680609221,-0.003238484,0.972531112,0.990054195,-0.170488917,0.314342903,0.505739293,-0.038203,0.895067857,0.944220403,-0.042618413,0.812879917,0.843165399
1_617_MED4_genome,4,MED4,,Alternative locus ID,0.220678092,0.350024211,0.705766523,0.046854956,0.729235166,0.876526508,-0.269270404,0.111303238,0.274119898,-0.014090462,0.947995961,0.974190134,0.102987287,0.460818519,0.52380614
1_618_MED4_genome,4,MED4,,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,-0.032305932,0.911382141,0.972647274,0.1693601,0.383426218,0.668856103,-0.084780671,0.69057545,0.810877408,0.204062326,0.476145523,0.65395231,0.366406609,0.072285629,0.107145596
1_619_MED4_genome,4,MED4,hisI,Histidine biosynthesis bifunctional protein HisIE,-0.183888937,0.432052902,0.727784236,0.428146038,0.100781937,0.354051806,-0.137087745,0.417085109,0.601065637,-0.020145932,0.93375789,0.964381132,-0.069096769,0.782075526,0.81739232
1_62_MED4_genome,4,MED4,,Alternative locus ID,-0.778169139,0.015507541,0.31691475,0.340058744,0.176123867,0.473908272,-0.397464476,0.090526881,0.238876564,-1.025682348,0.01010847,0.363735577,-0.757078182,0.039947168,0.06481293
1_620_MED4_genome,4,MED4,,Alternative locus ID,-0.145542782,0.545683857,0.782866834,-0.193833448,0.208674674,0.510641257,0.094761059,0.579458252,0.733776732,-0.325469104,0.148607338,0.426081637,-0.040864844,0.79612704,0.829370957
1_621_MED4_genome,4,MED4,clpB,"Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE",-0.268002334,0.47552676,0.738224731,0.109673923,0.511239225,0.744361539,-0.200316067,0.458834564,0.638711012,-0.408572555,0.237896939,0.480546813,-0.567787408,0.002796214,0.007841644
1_622_MED4_genome,4,MED4,petE,Alternative locus ID,0.646764633,0.340335733,0.705766523,0.20010131,0.437113598,0.709202045,1.025453704,0.02329159,0.101689632,0.885867098,0.264453238,0.504984762,1.689330353,0.000260908,0.001640762
1_623_MED4_genome,4,MED4,,Alternative locus ID,0.236208194,0.322952556,0.701342292,0.083872328,0.53143339,0.759021222,0.087179254,0.611678434,0.756256843,0.230540166,0.292690103,0.525474475,0.318603482,0.022656138,0.040090936
1_624_MED4_genome,4,MED4,hemE,Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III,0.407054495,0.275311587,0.680609221,-0.05220246,0.641508719,0.830989459,0.539814784,0.043765311,0.150801257,0.751656964,0.061166896,0.374501154,0.984695836,3.80E-05,0.000555091
1_625_MED4_genome,4,MED4,glgB,"Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position",-0.34200443,0.146524908,0.601478941,-0.038179222,0.797534879,0.91031759,-0.03622924,0.830638765,0.908917435,-0.087847469,0.712846895,0.823934347,-0.206438542,0.219910521,0.277196923
1_626_MED4_genome,4,MED4,,Alternative locus ID,-0.126477692,0.731596469,0.882786946,-0.051439661,0.761916091,0.894554568,-0.84292422,0.000330486,0.00484628,-0.358339451,0.262559941,0.502869039,-0.636620488,0.007001692,0.015458762
1_627_MED4_genome,4,MED4,,Alternative locus ID,0.453087138,0.056259964,0.465536608,0.196420768,0.168996559,0.464527879,-0.715676245,3.97E-05,0.000919105,0.164895651,0.447179059,0.632105204,-0.027326238,0.859668539,0.882642044
1_628_MED4_genome,4,MED4,,Alternative locus ID,-0.469439945,0.254453205,0.677830117,-0.592746718,0.091557674,0.342390177,-1.07465775,9.52E-05,0.001884982,-0.546182546,0.290075735,0.522792869,-0.985074772,0.011577211,0.023070355
1_629_MED4_genome,4,MED4,,Alternative locus ID,-0.226836871,0.544331054,0.781625409,0.054615771,0.795680582,0.909616986,-0.640478404,0.010581783,0.063523765,-0.581167668,0.134470681,0.419812924,-0.850416014,0.00315604,0.008573872
1_63_MED4_genome,4,MED4,accC,Biotin carboxylase of acetyl-CoA carboxylase,-0.055496248,0.81413355,0.922684691,-0.005904777,0.96299618,0.984521374,0.230788736,0.172880421,0.357484703,0.049643855,0.812917222,0.894152338,0.155274144,0.216540998,0.273667932
1_630_MED4_genome,4,MED4,,Alternative locus ID,-0.877483883,0.182037153,0.616492755,-0.047591327,0.876657982,0.954441922,-0.620365826,0.274093017,0.468870557,-1.446294609,0.024449843,0.363735577,-1.558803878,0.000259845,0.001640762
1_631_MED4_genome,4,MED4,proA,Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate,-0.430465587,0.143875096,0.599980378,0.135613687,0.411536175,0.6875225,-0.227666952,0.268199519,0.463736522,-0.336342691,0.224608211,0.468322465,-0.486765372,0.021616842,0.038664761
1_632_MED4_genome,4,MED4,folB,"Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin",-0.429557143,0.266707006,0.680609221,0.555484008,0.043823662,0.240529297,-0.029884965,0.918605597,0.959565716,-0.512765048,0.12707708,0.419812924,-0.53417158,0.011780105,0.023401842
1_633_MED4_genome,4,MED4,,Alternative locus ID,-0.432827259,0.384011525,0.712052259,0.09506626,0.708613948,0.869107139,-0.26359263,0.490963424,0.667167922,-0.722732933,0.122190029,0.416146158,-0.930635976,0.00332382,0.008843571
